gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000236269,12.22483304,-0.069362216,0.559074484,-0.124066145,0.901262903,0.97635141
ENSG00000236276,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236281,56.8560344,0.731449563,0.375907057,1.945825569,0.051675696,0.320814577
ENSG00000236285,0.415826741,-0.217825669,0.332599552,-0.654918707,0.512520095,NA
ENSG00000236287,974.3886484,-0.170204703,0.26795296,-0.635203665,0.525295593,0.863736465
ENSG00000236290,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236296,30.85595928,0.390993709,0.446144398,0.87638377,0.380821438,0.78231138
ENSG00000236297,0.986635844,0.01083128,0.429011497,0.025247062,0.979857899,NA
ENSG00000236299,0.277217827,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236305,16.86810002,0.80243519,0.541426989,1.482074603,0.138320446,0.531147945
ENSG00000236307,3.315997594,0.423563668,0.593703535,0.713426219,0.475582054,NA
ENSG00000236308,2.782647594,0.614484503,0.573138915,1.07213886,0.283657667,NA
ENSG00000236310,0.340740825,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236312,3.42581501,-0.193318058,0.601061275,-0.32162787,0.747734627,NA
ENSG00000236318,1.048022382,-0.279980393,0.345743974,-0.809791099,0.418060249,NA
ENSG00000236319,22.45722626,-0.644083919,0.488233736,-1.319212237,0.187098168,0.60520499
ENSG00000236324,0.294062603,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000236327,1.310427831,-0.139034476,0.453439852,-0.30662165,0.759131373,NA
ENSG00000236330,43.19152334,0.536385142,0.439029628,1.221751581,0.221801584,0.646859034
ENSG00000236333,79.73855378,-1.652886652,0.59969029,-2.756233809,NA,NA
ENSG00000236337,2.585241905,0.590765169,0.562039774,1.051109184,0.293208446,NA
ENSG00000236345,3.276174903,0.044045711,0.5526768,0.079695242,0.936479644,NA
ENSG00000236347,2.093357773,-0.715391333,0.5670047,-1.261702651,0.207055803,NA
ENSG00000236349,149.083744,0.255907578,0.297229886,0.860975259,0.38925167,0.788776878
ENSG00000236352,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236357,7.791515604,0.419339769,0.603873713,0.694416332,0.487421155,0.8469389
ENSG00000236358,3.040517202,0.391858388,0.588026605,0.666395677,0.505158225,NA
ENSG00000236364,4.83017494,0.006606309,0.601471475,0.010983577,0.991236549,0.99901376
ENSG00000236365,0.30706676,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236366,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236373,0.310907379,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236375,1.984324467,0.438640597,0.565957758,0.775041231,0.438315296,NA
ENSG00000236377,2.170152717,-0.40618357,0.512420927,-0.792675608,0.427966845,NA
ENSG00000236383,14.53442334,-0.504765555,0.514250427,-0.981555928,0.326318669,0.74350333
ENSG00000236384,5.671552411,-0.266620592,0.605783402,-0.440125284,0.659846371,0.912163166
ENSG00000236389,1.516120619,-0.368656308,0.386195306,-0.954585161,0.339787524,NA
ENSG00000236390,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236391,0.786156093,0.265609703,0.339497669,0.782360901,0.434002505,NA
ENSG00000236393,1.108871309,-0.297724348,0.3545926,-0.839623692,0.401119411,NA
ENSG00000236394,0.327601631,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236397,18.41191681,0.040453958,0.595836518,0.067894391,0.945869704,0.985920732
ENSG00000236404,11.25965876,0.388611023,0.605452985,0.641851693,0.520969482,0.862551185
ENSG00000236409,7.707209223,-0.205661261,0.605424545,-0.339697594,0.734084274,0.934341575
ENSG00000236411,2.506438438,-0.088765042,0.563807705,-0.157438506,0.874899269,NA
ENSG00000236417,1.303103223,-0.352327015,0.506277657,-0.69591658,0.486481073,NA
ENSG00000236420,0.469916127,0.215465575,0.332999421,0.647044895,0.517602887,NA
ENSG00000236423,34.519465,-0.252940548,0.433692842,-0.583225093,0.559741781,0.877844802
ENSG00000236426,1.217050081,0.276925147,0.460125689,0.601846744,0.547276157,NA
ENSG00000236427,5.729870239,-0.632750402,0.607236434,-1.04201653,0.297404015,0.722941528
ENSG00000236430,0.589902736,0.01208953,0.378840104,0.031911959,0.974542262,NA
ENSG00000236431,4.517372767,0.024916792,0.601002902,0.041458689,0.966930226,0.992989407
ENSG00000236432,19.8596308,-0.43623161,0.476989807,-0.914551221,0.360427277,0.769045387
ENSG00000236434,5.230761588,-0.219610687,0.600288731,-0.365841763,0.714483155,0.929160055
ENSG00000236438,8.609986531,0.795681952,0.595251735,1.336715048,0.181315668,0.599241515
ENSG00000236439,3.661891058,0.453534554,0.602534577,0.752711249,0.451623449,NA
ENSG00000236440,6.279577715,0.408522959,0.59249688,0.689493856,0.490512539,0.847659862
ENSG00000236444,3.400178814,0.38673167,0.602901886,0.641450424,0.521230081,NA
ENSG00000236449,1.566858486,-0.677575177,0.532030913,-1.273563549,0.202818137,NA
ENSG00000236451,3.204128728,-0.285358546,0.57513103,-0.496162668,0.619779648,NA
ENSG00000236453,3.156352742,-0.643043476,0.59882052,-1.073850101,0.282889871,NA
ENSG00000236456,230.0031154,0.530673725,0.280368999,1.89276891,0.058388608,0.342826507
ENSG00000236461,2.624991929,-0.832318012,0.511059965,-1.628611257,0.10339534,NA
ENSG00000236463,0.312684908,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236467,0.703751388,-0.197686399,0.396812466,-0.498185959,0.618352978,NA
ENSG00000236471,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236472,0.34821339,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236473,0.520511856,0.061533036,0.333171647,0.184688694,0.853473214,NA
ENSG00000236474,0.724806067,-0.151906457,0.355648479,-0.427125283,0.669288079,NA
ENSG00000236475,0.340740825,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236478,1.452994346,-0.304200961,0.474635261,-0.640915216,0.52157777,NA
ENSG00000236480,209.3605686,-0.4173221,0.264558715,-1.57742715,0.114697272,0.485523958
ENSG00000236483,1.46040551,-0.094236753,0.513054952,-0.183677698,0.854266305,NA
ENSG00000236484,8.706515026,1.30854758,0.606616555,2.157124743,0.030995946,0.238529855
ENSG00000236489,0.865343034,-0.089194873,0.37301588,-0.239118167,0.811013955,NA
ENSG00000236493,121.2919804,0.163267645,0.286299788,0.570268131,0.568495852,0.881056806
ENSG00000236494,0.614133521,-0.27229447,0.342287713,-0.795513422,0.426314907,NA
ENSG00000236496,86.87667126,0.20860152,0.344707761,0.605154696,0.545076214,0.873537256
ENSG00000236498,1.071180527,0.272705359,0.483539887,0.563976968,0.572769807,NA
ENSG00000236499,6.048998419,-0.731593717,0.605915439,-1.207418841,0.227270883,0.653469593
ENSG00000236501,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236502,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236507,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236510,1.234004738,-0.089571372,0.451024222,-0.198595481,0.842579189,NA
ENSG00000236512,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236514,0.952836411,0.286768212,0.429915625,0.667033704,0.504750605,NA
ENSG00000236519,2.249057945,0.09835501,0.545307529,0.180366133,0.85686514,NA
ENSG00000236521,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236523,0.34821339,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236524,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236526,8.170364507,0.476417409,0.585302455,0.813967898,0.415663341,0.806367846
ENSG00000236527,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236528,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236529,2.008899647,-0.802886482,0.548419898,-1.463999548,0.143194072,NA
ENSG00000236530,8.895627967,0.188095371,0.583037685,0.322612716,0.746988562,0.936368593
ENSG00000236532,1.883765532,0.813215494,0.548719871,1.482023045,0.138334163,NA
ENSG00000236533,4.09991065,0.377741815,0.606858628,0.622454387,0.533643128,NA
ENSG00000236534,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236535,0.325689065,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000236539,2.196203959,0.161091323,0.575619663,0.279857227,0.779587044,NA
ENSG00000236540,69.20207374,-0.345912674,0.356385569,-0.970613583,0.331740739,0.747984667
ENSG00000236541,0.466361069,0.214645304,0.33292766,0.644720548,0.519108298,NA
ENSG00000236542,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236545,0.586197153,-0.106336589,0.335792206,-0.316673785,0.751491143,NA
ENSG00000236546,2.69603982,0.212582247,0.584261253,0.363847929,0.71597157,NA
ENSG00000236548,23.53361165,-0.663639573,0.490574285,-1.352781001,0.176125604,0.592201672
ENSG00000236549,1.697917946,0.306842103,0.549289059,0.558616813,0.576423263,NA
ENSG00000236552,27987.5387,0.340167925,0.349215393,0.974092013,0.330010855,0.746136221
ENSG00000236559,5.037924999,0.372950973,0.602549643,0.618954766,0.535946159,0.868291198
ENSG00000236562,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236564,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236565,646.6977386,0.762702599,0.257671211,2.959983758,0.003076553,0.049373587
ENSG00000236567,1.606135211,0.034428228,0.505846515,0.068060622,0.945737377,NA
ENSG00000236570,55.17601604,-0.197976389,0.37135001,-0.533126119,0.59394628,0.887465985
ENSG00000236577,2.815863251,0.757573295,0.592146354,1.279368337,0.200767379,NA
ENSG00000236580,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236581,9.582682269,-0.276930908,0.562345223,-0.492457118,0.62239623,0.899137881
ENSG00000236582,14.73341045,0.489121219,0.523698329,0.933975136,0.350316719,0.760628028
ENSG00000236583,1.943460831,0.131227712,0.564791409,0.232347218,0.816268341,NA
ENSG00000236591,0.906031257,-0.365761252,0.385873472,-0.947878717,0.343191201,NA
ENSG00000236592,1.038960621,-0.254829963,0.50609577,-0.503521226,0.614597861,NA
ENSG00000236596,0.628813429,-0.254400646,0.334202979,-0.761215974,0.446528079,NA
ENSG00000236603,778.3596401,0.265729914,0.302052045,0.879748765,0.378995425,0.781300995
ENSG00000236605,3.985848508,0.014519989,0.587874076,0.024699148,0.980294935,NA
ENSG00000236607,0.835022773,0.239889965,0.415491718,0.577364012,0.56369358,NA
ENSG00000236608,5.120531961,-0.085792992,0.599858117,-0.143022141,0.886272695,0.973199173
ENSG00000236609,6.874585892,0.808232712,0.5983299,1.350814512,0.176754858,0.593033988
ENSG00000236611,0.621529197,0.00147019,0.383398327,0.003834628,0.996940417,NA
ENSG00000236617,8.982857825,-0.451063543,0.589790303,-0.764786299,0.444398808,0.824601753
ENSG00000236618,36.02580113,0.31927598,0.404617866,0.789080281,0.430065087,0.815872725
ENSG00000236636,3.663706664,0.588243777,0.606581231,0.96976917,0.332161564,NA
ENSG00000236638,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236641,1.721965214,-0.149877258,0.4810773,-0.311545064,0.75538629,NA
ENSG00000236643,1.250862435,-0.471990268,0.424987331,-1.110598442,0.266741234,NA
ENSG00000236646,4.982292331,-0.327321011,0.606650538,-0.539554473,0.589504321,0.885778049
ENSG00000236651,5.235914227,-0.269122864,0.607204495,-0.443216192,0.657609368,0.911271524
ENSG00000236654,4.991541422,-0.125128389,0.586803429,-0.213237318,0.831141862,0.958328997
ENSG00000236656,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236662,0.471693656,0.215874331,0.333035076,0.648202987,0.51685367,NA
ENSG00000236665,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236670,1.589170886,-0.315962754,0.544822662,-0.579936878,0.561957185,NA
ENSG00000236671,24.91364887,0.802375812,0.471697443,1.70103914,0.088935638,0.42918395
ENSG00000236674,2.520041859,-0.476488249,0.562325867,-0.847352536,0.396798652,NA
ENSG00000236675,54.19889514,-0.764182532,0.418246852,-1.827108866,0.067683402,0.369411522
ENSG00000236677,0.475524607,-0.232612712,0.332923097,-0.69869803,0.484740765,NA
ENSG00000236680,208.2937511,0.741934244,0.309397224,2.397999036,0.016484909,0.160103908
ENSG00000236682,6.152164409,-0.754105778,0.59429848,-1.268900735,0.20447647,0.627594983
ENSG00000236683,52.36756426,1.152417897,0.440026214,2.618975555,0.008819427,0.105795473
ENSG00000236686,113.116276,0.209004562,0.297820079,0.7017813,0.482815562,0.844227808
ENSG00000236690,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236691,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236698,983.0738311,-0.036859473,0.324113099,-0.113724108,0.909456501,0.978008756
ENSG00000236699,5.171328944,-0.632250215,0.605517444,-1.044148639,0.296416626,0.721673529
ENSG00000236700,24.50908907,-2.379106158,0.568432946,-4.185376963,2.85E-05,0.001294509
ENSG00000236701,0.138608914,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236709,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236710,0.419208953,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236712,0.709889344,-0.15739176,0.353154165,-0.44567437,0.655832481,NA
ENSG00000236713,1.873996315,-0.646348291,0.560598618,-1.152960906,0.248926431,NA
ENSG00000236714,8.814470781,-0.489921204,0.602680626,-0.812903522,0.416273375,0.806702573
ENSG00000236732,0.46252045,-0.091425785,0.35414405,-0.25815988,0.79628352,NA
ENSG00000236735,12.29459708,0.756857496,0.54410335,1.391017892,0.164220001,0.574583185
ENSG00000236739,242.2708375,-0.523836853,0.364880866,-1.435638044,0.151105363,0.552186133
ENSG00000236740,68.08899976,-1.082279984,0.546564254,-1.980151422,0.047686516,0.304496525
ENSG00000236741,0.636596445,0.156163415,0.387537139,0.402963741,0.686974899,NA
ENSG00000236744,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236745,0.808609349,0.048308781,0.364582797,0.132504279,0.894585438,NA
ENSG00000236750,3.336612606,-0.928459248,0.594010123,-1.563036071,0.118044111,NA
ENSG00000236751,73.22222769,-1.111709273,0.400804436,-2.773695036,0.005542361,0.075773423
ENSG00000236753,83.69505622,-0.037687201,0.339214755,-0.111101302,0.911536016,0.978570608
ENSG00000236754,2.296516411,-0.698154992,0.518969867,-1.345270769,0.17853781,NA
ENSG00000236756,2.856752728,-0.099858632,0.556636579,-0.17939646,0.857626411,NA
ENSG00000236761,0.277217827,-0.162847827,0.332044137,-0.490440303,0.623822363,NA
ENSG00000236762,6.78654627,-0.15687754,0.594037028,-0.26408714,0.791712773,0.944962559
ENSG00000236764,72.59833694,0.355073455,0.346174348,1.025707011,0.305029708,0.728773808
ENSG00000236772,2.163882008,-0.289108548,0.536195627,-0.53918483,0.589759327,NA
ENSG00000236773,143.4599848,0.188020237,0.293379405,0.640877422,0.521602326,0.86263218
ENSG00000236775,0.209604476,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236776,0.44758824,-0.07138944,0.332572738,-0.214658125,0.830033873,NA
ENSG00000236778,55.4095163,-0.38478509,0.365044359,-1.054077621,0.291847381,0.717318578
ENSG00000236779,3.102459108,0.307551977,0.599758841,0.512792735,0.608096312,NA
ENSG00000236780,5.529599846,-1.149712041,0.606814608,-1.894667706,0.058136439,0.342368271
ENSG00000236782,1.606135211,0.034428228,0.505846515,0.068060622,0.945737377,NA
ENSG00000236790,0.77518987,0.09989548,0.408170794,0.244739412,0.806658209,NA
ENSG00000236792,60.97803822,0.287661267,0.346585283,0.829986966,0.406546153,0.798971106
ENSG00000236794,0.726275713,-0.406751917,0.403137199,-1.008966472,0.312990714,NA
ENSG00000236796,0.685129083,-0.392125998,0.397479944,-0.986530275,0.323872966,NA
ENSG00000236797,1.149620247,0.584564885,0.461554058,1.266514454,0.205328958,NA
ENSG00000236799,1.312395978,0.159813762,0.500141827,0.319536886,0.749319425,NA
ENSG00000236801,637.4884235,0.340783022,0.304386057,1.11957501,0.26289491,0.692398576
ENSG00000236804,0.340740825,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236806,1.753821373,-0.235088458,0.473245978,-0.496757434,0.619360115,NA
ENSG00000236809,5.570300555,-0.047029076,0.600721836,-0.078287609,0.937599274,0.984161174
ENSG00000236810,29.02918266,0.727806278,0.47844217,1.521200103,0.12820963,0.512838519
ENSG00000236811,3.603958754,-0.307537189,0.590828106,-0.520518889,0.602701966,NA
ENSG00000236813,1.581833357,0.210949036,0.53707361,0.392774904,0.694485741,NA
ENSG00000236814,470.6477446,0.152771778,0.256996393,0.594451057,0.552210468,0.874926307
ENSG00000236818,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236824,4.422177127,0.046928489,0.605654877,0.077483878,0.938238616,0.98425926
ENSG00000236829,6.951398279,-0.363015672,0.604439016,-0.600582792,0.548117902,0.874004495
ENSG00000236830,35.60718792,-0.549144164,0.413491813,-1.328065385,0.184156507,0.602441032
ENSG00000236833,2.489453809,-0.083874516,0.453569915,-0.184920809,0.853291149,NA
ENSG00000236838,0.170370412,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236841,7.378932377,-0.492376477,0.592290698,-0.831308812,0.405799198,0.798683288
ENSG00000236844,4.442755894,-0.216853863,0.606956357,-0.357280816,0.72088159,0.931612338
ENSG00000236848,0.294062603,-0.00632072,0.332044137,-0.019035782,0.98481256,NA
ENSG00000236850,4.045622259,-0.048724207,0.600809174,-0.081097642,0.935364301,NA
ENSG00000236852,33.90679681,-0.488536558,0.556253903,-0.878261808,0.379801657,0.78145036
ENSG00000236853,1.173787064,0.245119596,0.488503926,0.501776103,0.615825025,NA
ENSG00000236857,1.033400622,0.357977657,0.479644684,0.746339256,0.455462503,NA
ENSG00000236859,77.10690891,0.329625502,0.343700579,0.959048433,0.337534346,0.752014865
ENSG00000236861,6.688645868,-0.349989496,0.607235242,-0.576365585,0.564368101,0.87911007
ENSG00000236862,0.15545369,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236863,0.310907379,0.150206387,0.332044137,0.452368738,0.651003364,NA
ENSG00000236867,1.563424541,0.560506598,0.45297719,1.237383714,0.215944662,NA
ENSG00000236869,4.718302821,0.25922584,0.604681056,0.428698463,0.668142679,0.914363334
ENSG00000236876,3.592513099,0.012599972,0.606253182,0.020783351,0.983418479,NA
ENSG00000236878,0.168457847,-0.084584273,0.332044137,-0.254738043,0.798925431,NA
ENSG00000236882,2.957888337,-0.83859283,0.591452021,-1.417854366,0.156233288,NA
ENSG00000236887,0.157231219,0.071942834,0.332044137,0.216666478,0.828468274,NA
ENSG00000236890,0.829356145,-0.137120681,0.483653463,-0.283510182,0.776785777,NA
ENSG00000236893,10.74325374,-0.451858533,0.595977321,-0.758180751,0.448342783,0.826394713
ENSG00000236896,2.915192873,-0.39111437,0.586766175,-0.666559162,0.505053762,NA
ENSG00000236900,1.276944385,-0.207783409,0.547756999,-0.379335015,0.704439101,NA
